KD_OBAT,TGL,qty
R-1390,2015-10-05,100
R-1390,2015-10-12,150
R-1390,2015-10-19,50
R-1390,2015-10-26,139
R-1390,2015-11-02,100
R-1390,2015-11-09,120
R-1390,2015-11-16,110
R-1390,2015-11-23,130
R-1390,2015-11-30,70
R-1390,2015-12-07,53
R-1390,2015-12-14,105
R-1390,2015-12-21,94
R-1390,2015-12-28,40
R-1409,2015-01-05,30
R-1409,2015-01-19,15
R-1409,2015-01-26,25
R-1409,2015-02-02,60
R-1409,2015-02-16,40
R-1409,2015-02-23,70
R-1409,2015-03-02,50
R-1409,2015-03-09,20
R-1409,2015-03-16,20
R-1409,2015-03-23,35
R-1409,2015-04-06,15
R-1409,2015-05-04,120
R-1409,2015-05-18,30
R-1409,2015-06-01,50
R-1409,2015-06-08,30
R-1409,2015-06-15,10
R-1409,2015-06-22,60
R-1409,2015-06-29,30
R-1409,2015-07-06,67
R-1409,2015-07-13,50
R-1409,2015-07-20,60
R-1409,2015-07-27,7
R-1409,2015-08-03,20
R-1409,2015-08-10,10
R-1409,2015-08-17,55
R-1409,2015-08-24,20
R-1409,2015-09-07,40
R-1409,2015-09-14,57
R-1409,2015-09-21,30
R-1409,2015-09-28,25
R-1409,2015-10-05,35
R-1409,2015-10-12,20
R-1409,2015-11-02,75
R-1409,2015-11-09,30
R-1409,2015-11-16,50
R-1409,2015-11-23,15
R-1409,2015-11-30,30
R-1409,2015-12-07,27
R-1409,2015-12-14,30
R-1409,2015-12-21,80
R-1409,2015-12-28,50
R-1431,2015-02-02,31
R-1431,2015-02-09,54
R-1431,2015-02-16,176
R-1431,2015-02-23,85
R-1431,2015-03-02,863
R-1431,2015-03-09,350
R-1431,2015-03-16,553
R-1431,2015-03-23,385
R-1431,2015-03-30,390
R-1431,2015-04-06,317
R-1431,2015-04-13,581
R-1431,2015-04-20,858
R-1431,2015-04-27,712
R-1431,2015-05-04,898
R-1431,2015-05-11,462
R-1431,2015-05-18,599
R-1431,2015-05-25,360
R-1431,2015-06-01,615
R-1431,2015-06-08,675
R-1431,2015-06-15,585
R-1431,2015-06-22,748
R-1431,2015-06-29,836
R-1431,2015-07-06,550
R-1431,2015-07-13,908
R-1431,2015-07-20,624
R-1431,2015-07-27,76
R-1431,2015-08-03,889
R-1431,2015-08-10,782
R-1431,2015-08-17,815
R-1431,2015-08-24,719
R-1431,2015-08-31,718
R-1431,2015-09-07,235
R-1431,2015-09-14,690
R-1431,2015-09-21,883
R-1431,2015-09-28,739
R-1431,2015-10-05,560
R-1431,2015-10-12,447
R-1431,2015-10-19,15
R-1431,2015-10-26,11
R-1431,2015-11-02,9
R-1431,2015-11-23,6
R-1431,2015-12-07,2
R-1431,2015-12-28,6
R-1432,2014-12-29,4
R-1432,2015-01-19,3
R-1432,2015-02-02,9
R-1432,2015-02-09,24
R-1432,2015-02-16,26
R-1432,2015-02-23,16
R-1432,2015-03-02,6
R-1432,2015-03-09,3
R-1432,2015-03-16,15
R-1432,2015-03-23,5
R-1432,2015-03-30,18
R-1432,2015-04-06,3
R-1432,2015-04-13,34
R-1432,2015-04-20,57
R-1432,2015-04-27,12
R-1432,2015-05-04,33
R-1432,2015-05-11,20
R-1432,2015-05-18,9
R-1432,2015-05-25,20
R-1432,2015-06-01,9
R-1432,2015-06-08,31
R-1432,2015-06-15,38
R-1432,2015-06-22,36
R-1432,2015-06-29,48
R-1432,2015-07-06,60
R-1432,2015-07-13,58
R-1432,2015-07-20,17
R-1432,2015-07-27,33
R-1432,2015-08-03,35
R-1432,2015-08-10,43
R-1432,2015-08-17,38
R-1432,2015-08-24,42
R-1432,2015-08-31,27
R-1432,2015-09-07,52
R-1432,2015-09-14,31
R-1432,2015-09-21,95
R-1432,2015-09-28,35
R-1432,2015-10-05,72
R-1432,2015-10-12,37
R-1432,2015-10-19,26
R-1432,2015-10-26,6
R-1432,2015-11-02,52
R-1432,2015-11-09,24
R-1432,2015-11-16,44
R-1432,2015-11-23,21
R-1432,2015-11-30,28
R-1432,2015-12-07,39
R-1432,2015-12-14,18
R-1432,2015-12-21,15
R-1432,2015-12-28,13
R-1442,2014-12-29,93
R-1442,2015-01-05,123.5
R-1442,2015-01-12,123
R-1442,2015-01-19,81
R-1442,2015-01-26,98
R-1442,2015-02-02,190
R-1442,2015-02-09,61
R-1442,2015-02-16,96
R-1442,2015-02-23,59
R-1442,2015-03-02,128
R-1442,2015-03-09,59
R-1442,2015-03-16,92
R-1442,2015-03-23,104
R-1442,2015-03-30,25
R-1442,2015-04-06,26
R-1442,2015-04-13,36
R-1442,2015-04-20,174
R-1442,2015-04-27,125
R-1442,2015-05-04,109
R-1442,2015-05-11,125
R-1442,2015-05-18,158
R-1442,2015-05-25,122
R-1442,2015-06-01,94
R-1442,2015-06-08,153
R-1442,2015-06-15,98
R-1442,2015-06-22,131
R-1442,2015-06-29,68
R-1442,2015-07-06,104
R-1442,2015-07-13,73
R-1442,2015-07-20,96
R-1442,2015-07-27,139
R-1442,2015-08-03,69
R-1442,2015-08-10,63
R-1442,2015-08-17,132
R-1442,2015-08-24,79
R-1442,2015-08-31,80
R-1442,2015-09-07,147
R-1442,2015-09-14,67
R-1442,2015-09-21,154
R-1442,2015-09-28,94
R-1442,2015-10-05,85
R-1442,2015-10-12,86
R-1442,2015-10-19,84
R-1442,2015-10-26,131
R-1442,2015-11-02,174
R-1442,2015-11-09,57
R-1442,2015-11-16,126
R-1442,2015-11-23,87
R-1442,2015-11-30,171
R-1442,2015-12-07,35
R-1442,2015-12-14,65
R-1442,2015-12-21,149
R-1442,2015-12-28,90
R-1490,2014-12-29,18
R-1490,2015-01-05,69
R-1490,2015-01-12,40
R-1490,2015-01-19,58
R-1490,2015-01-26,3
R-1490,2015-02-02,44
R-1490,2015-02-09,117
R-1490,2015-02-16,185
R-1490,2015-02-23,124
R-1490,2015-03-02,201
R-1490,2015-03-09,112
R-1490,2015-03-16,136
R-1490,2015-03-23,3
R-1490,2015-03-30,21
R-1490,2015-04-06,14
R-1490,2015-04-13,34
R-1490,2015-04-20,53
R-1490,2015-04-27,18
R-1490,2015-05-04,59
R-1490,2015-05-11,88
R-1490,2015-05-18,122
R-1490,2015-05-25,43
R-1490,2015-06-01,37
R-1490,2015-06-08,38
R-1490,2015-06-15,33
R-1490,2015-06-22,20
R-1490,2015-06-29,30
R-1490,2015-07-06,19
R-1490,2015-07-13,36
R-1490,2015-07-20,112
R-1490,2015-07-27,145
R-1490,2015-08-03,232
R-1490,2015-08-10,46
R-1490,2015-08-17,111
R-1490,2015-08-24,80
R-1490,2015-08-31,20
R-1490,2015-09-07,13
R-1490,2015-09-14,9
R-1490,2015-10-05,79
R-1490,2015-10-26,24
R-1490,2015-11-02,33
R-1490,2015-11-09,6
R-1512,2014-12-29,45
R-1512,2015-01-05,125
R-1512,2015-01-12,130
R-1512,2015-01-19,130
R-1512,2015-01-26,295
R-1512,2015-02-02,60
R-1512,2015-02-09,120
R-1512,2015-02-16,230
R-1512,2015-02-23,375
R-1512,2015-03-02,180
R-1512,2015-03-09,235
R-1512,2015-03-16,205
R-1512,2015-03-23,190
R-1512,2015-03-30,30
R-1512,2015-04-06,100
R-1512,2015-04-13,200
R-1512,2015-04-20,300
R-1512,2015-04-27,199
R-1512,2015-05-04,351
R-1512,2015-05-11,488
R-1512,2015-05-18,300
R-1512,2015-05-25,135
R-1512,2015-06-01,65
R-1512,2015-06-08,160
R-1512,2015-06-15,185
R-1512,2015-06-22,345
R-1512,2015-06-29,257
R-1512,2015-07-06,347
R-1512,2015-07-13,390
R-1512,2015-07-20,418
R-1512,2015-07-27,175
R-1512,2015-08-03,215
R-1512,2015-08-10,380
R-1512,2015-08-24,106
R-1512,2015-08-31,280
R-1512,2015-09-07,140
R-1512,2015-09-21,225
R-1512,2015-09-28,230
R-1512,2015-10-05,220
R-1512,2015-10-12,260
R-1512,2015-10-19,160
R-1512,2015-10-26,270
R-1512,2015-11-02,370
R-1512,2015-11-09,165
R-1512,2015-11-16,260
R-1512,2015-11-23,205
R-1512,2015-11-30,270
R-1512,2015-12-07,205
R-1512,2015-12-14,100
R-1512,2015-12-21,160
R-1512,2015-12-28,160
R-1538,2014-12-29,2
R-1538,2015-01-05,6
R-1538,2015-01-12,5
R-1538,2015-01-19,4
R-1538,2015-01-26,1
R-1538,2015-02-02,2
R-1538,2015-02-09,3
R-1538,2015-02-16,1
R-1538,2015-02-23,3
R-1538,2015-03-02,1
R-1538,2015-03-09,1
R-1538,2015-03-16,1
R-1538,2015-03-23,1
R-1538,2015-03-30,2
R-1538,2015-04-06,1
R-1538,2015-04-13,1
R-1538,2015-04-20,1
R-1538,2015-04-27,3
R-1538,2015-05-04,9
R-1538,2015-05-11,1
R-1538,2015-05-18,8
R-1538,2015-05-25,3
R-1538,2015-06-01,5
R-1538,2015-06-08,3
R-1538,2015-06-15,1
R-1538,2015-06-29,1
R-1538,2015-07-06,1
R-1538,2015-07-13,2
R-1538,2015-07-20,3
R-1538,2015-07-27,1
R-1538,2015-08-03,1
R-1538,2015-08-10,3
R-1538,2015-08-17,2
R-1538,2015-08-31,1
R-1538,2015-09-07,2
R-1538,2015-09-14,8
R-1538,2015-09-21,1
R-1538,2015-09-28,2
R-1538,2015-10-12,2
R-1538,2015-10-19,2
R-1538,2015-10-26,3
R-1538,2015-11-02,3
R-1538,2015-11-09,1
R-1538,2015-11-16,1
R-1538,2015-11-23,1
R-1538,2015-11-30,2
R-1538,2015-12-07,3
R-1538,2015-12-14,1
R-1538,2015-12-21,2
R-1561,2014-12-29,44
R-1561,2015-01-05,36
R-1561,2015-01-12,15
R-1561,2015-01-19,13
R-1561,2015-01-26,14
R-1561,2015-02-02,18
R-1561,2015-02-09,24
R-1561,2015-02-16,21
R-1561,2015-02-23,33
R-1561,2015-03-02,29
R-1561,2015-03-09,12
R-1561,2015-03-16,37
R-1561,2015-03-23,22
R-1561,2015-03-30,36
R-1561,2015-04-06,57
R-1561,2015-04-13,37
R-1561,2015-04-20,9
R-1561,2015-04-27,41
R-1561,2015-05-04,19
R-1561,2015-05-11,43
R-1561,2015-05-18,20
R-1561,2015-05-25,23
R-1561,2015-06-01,14
R-1561,2015-06-08,47
R-1561,2015-06-15,16
R-1561,2015-06-22,33
R-1561,2015-06-29,23
R-1561,2015-07-06,1
R-1561,2015-07-13,28
R-1561,2015-07-20,20
R-1561,2015-07-27,26
R-1561,2015-08-03,42
R-1561,2015-08-10,35
R-1561,2015-08-17,45
R-1561,2015-08-24,28
R-1561,2015-08-31,22
R-1561,2015-09-07,37
R-1561,2015-09-14,14
R-1561,2015-09-21,56
R-1561,2015-09-28,30
R-1561,2015-10-05,12
R-1561,2015-10-12,70
R-1561,2015-10-19,47
R-1561,2015-10-26,31
R-1561,2015-11-02,29
R-1561,2015-11-09,42
R-1561,2015-11-16,17
R-1561,2015-11-23,63
R-1561,2015-11-30,57
R-1561,2015-12-07,26
R-1561,2015-12-14,14
R-1561,2015-12-21,30
R-1561,2015-12-28,11
R-1573,2014-12-29,2
R-1573,2015-01-05,5
R-1573,2015-01-12,3
R-1573,2015-01-19,8
R-1573,2015-01-26,6
R-1573,2015-02-02,4
R-1573,2015-02-09,1
R-1573,2015-02-16,1
R-1573,2015-02-23,4
R-1573,2015-03-02,8
R-1573,2015-03-09,4
R-1573,2015-03-16,4
R-1573,2015-03-23,3
R-1573,2015-04-06,1
R-1573,2015-04-13,1
R-1573,2015-04-20,6
R-1573,2015-04-27,3
R-1573,2015-05-04,3
R-1573,2015-05-11,9
R-1573,2015-05-18,4
R-1573,2015-05-25,3
R-1573,2015-06-01,5
R-1573,2015-06-08,11
R-1573,2015-06-15,7
R-1573,2015-06-22,4
R-1573,2015-06-29,3
R-1573,2015-07-06,1
R-1573,2015-07-13,1
R-1573,2015-07-20,6
R-1573,2015-07-27,3
R-1573,2015-08-03,1
R-1573,2015-08-10,3
R-1573,2015-08-17,3
R-1573,2015-08-24,1
R-1573,2015-08-31,4
R-1573,2015-09-14,6
R-1573,2015-09-21,6
R-1573,2015-09-28,5
R-1573,2015-10-05,3
R-1573,2015-10-12,5
R-1573,2015-10-19,4
R-1573,2015-10-26,4
R-1573,2015-11-02,1
R-1573,2015-11-23,1
R-1573,2015-12-07,3
R-1573,2015-12-14,2
R-1573,2015-12-21,2
R-1573,2015-12-28,1
R-1628,2015-01-05,27
R-1628,2015-01-12,16
R-1628,2015-01-26,2
R-1628,2015-02-02,7
R-1628,2015-02-09,13
R-1628,2015-02-16,13
R-1628,2015-02-23,9
R-1628,2015-03-02,7
R-1628,2015-03-09,2
R-1628,2015-03-16,4
R-1628,2015-03-23,6
R-1628,2015-04-06,4
R-1628,2015-04-13,7
R-1628,2015-04-20,2
R-1628,2015-04-27,18
R-1628,2015-05-04,2
R-1628,2015-05-11,6
R-1628,2015-05-18,3
R-1628,2015-05-25,4
R-1628,2015-06-01,5
R-1628,2015-06-08,5
R-1628,2015-06-15,8
R-1628,2015-06-22,6
R-1628,2015-06-29,4
R-1628,2015-07-06,8
R-1628,2015-07-20,6
R-1628,2015-07-27,8
R-1628,2015-08-03,3
R-1628,2015-08-10,3
R-1628,2015-08-17,1
R-1628,2015-08-24,5
R-1628,2015-08-31,9
R-1628,2015-09-07,1
R-1628,2015-09-14,7
R-1628,2015-09-21,6
R-1628,2015-09-28,6
R-1628,2015-10-05,6
R-1628,2015-10-12,2
R-1628,2015-10-19,1
R-1628,2015-10-26,1
R-1628,2015-11-02,8
R-1628,2015-11-09,3
R-1628,2015-11-23,1
R-1628,2015-12-07,11
R-1628,2015-12-28,1
R-1629,2014-12-29,1
R-1629,2015-01-05,10
R-1629,2015-01-12,10
R-1629,2015-01-26,35
R-1629,2015-02-02,102
R-1629,2015-02-09,25
R-1629,2015-02-16,46
R-1629,2015-02-23,40
R-1629,2015-03-02,38
R-1629,2015-03-23,20
R-1629,2015-03-30,15
R-1629,2015-04-06,15
R-1629,2015-04-13,19
R-1629,2015-04-20,17
R-1629,2015-04-27,3
R-1629,2015-05-04,12
R-1629,2015-05-11,32
R-1629,2015-05-18,10
R-1629,2015-05-25,15
R-1629,2015-06-01,12
R-1629,2015-06-15,98
R-1629,2015-06-22,3
R-1629,2015-06-29,4
R-1629,2015-07-27,12
R-1629,2015-08-03,51
R-1629,2015-08-10,25
R-1629,2015-08-17,23
R-1629,2015-08-24,10
R-1629,2015-08-31,10
R-1629,2015-09-07,6
R-1629,2015-09-14,5
R-1629,2015-09-21,18
R-1629,2015-09-28,31
R-1629,2015-10-05,13
R-1629,2015-10-12,113
R-1629,2015-10-19,44
R-1629,2015-10-26,34
R-1629,2015-11-02,3
R-1629,2015-11-09,48
R-1629,2015-11-16,36
R-1629,2015-11-23,21
R-1629,2015-11-30,33
R-1629,2015-12-07,21
R-1629,2015-12-14,29
R-1629,2015-12-21,11
R-1658,2014-12-29,20
R-1658,2015-01-05,52
R-1658,2015-01-12,10
R-1658,2015-01-19,44
R-1658,2015-01-26,44
R-1658,2015-02-02,89
R-1658,2015-02-09,62
R-1658,2015-02-16,50
R-1658,2015-02-23,41
R-1658,2015-03-02,74
R-1658,2015-03-09,16
R-1658,2015-03-16,86
R-1658,2015-03-23,51
R-1658,2015-03-30,44
R-1658,2015-04-06,49
R-1658,2015-04-13,49
R-1658,2015-04-20,65
R-1658,2015-04-27,71
R-1658,2015-05-04,56
R-1658,2015-05-11,145
R-1658,2015-05-18,46
R-1658,2015-05-25,12
R-1658,2015-06-01,89
R-1658,2015-06-08,56
R-1658,2015-06-15,52
R-1658,2015-06-22,51
R-1658,2015-06-29,136
R-1658,2015-07-06,31
R-1658,2015-07-13,38
R-1658,2015-07-20,37
R-1658,2015-07-27,12
R-1658,2015-08-03,25
R-1658,2015-08-10,14
R-1658,2015-08-17,68
R-1658,2015-08-24,10
R-1658,2015-08-31,57
R-1658,2015-09-07,36
R-1658,2015-09-14,24
R-1658,2015-09-21,51
R-1658,2015-09-28,40
R-1658,2015-10-05,27
R-1658,2015-10-12,59
R-1658,2015-10-19,57
R-1658,2015-10-26,55
R-1658,2015-11-02,49
R-1658,2015-11-09,48
R-1658,2015-11-16,26
R-1658,2015-11-23,6
R-1658,2015-11-30,39
R-1658,2015-12-07,40
R-1658,2015-12-14,57
R-1658,2015-12-28,24
R-1700,2014-12-29,2
R-1700,2015-01-12,11
R-1700,2015-01-19,28
R-1700,2015-01-26,39
R-1700,2015-02-02,36
R-1700,2015-02-09,19
R-1700,2015-02-16,12
R-1700,2015-02-23,28
R-1700,2015-03-02,9
R-1700,2015-03-09,16
R-1700,2015-03-16,17
R-1700,2015-03-23,17
R-1700,2015-03-30,8
R-1700,2015-04-06,5
R-1700,2015-04-13,3
R-1700,2015-04-20,7
R-1700,2015-04-27,16
R-1700,2015-05-04,9
R-1700,2015-05-11,15
R-1700,2015-05-18,18
R-1700,2015-05-25,12
R-1700,2015-06-01,13
R-1700,2015-06-08,15
R-1700,2015-06-15,17
R-1700,2015-06-22,10
R-1700,2015-06-29,15
R-1700,2015-07-06,8
R-1700,2015-07-13,148
R-1700,2015-07-20,10
R-1700,2015-07-27,3
R-1700,2015-08-03,22
R-1700,2015-08-10,8
R-1700,2015-08-17,10
R-1700,2015-08-24,11
R-1700,2015-08-31,12
R-1700,2015-09-07,14
R-1700,2015-09-14,254
R-1700,2015-09-21,8
R-1700,2015-09-28,10
R-1700,2015-10-05,18
R-1700,2015-10-12,21
R-1700,2015-10-19,24
R-1700,2015-10-26,17
R-1700,2015-11-02,19
R-1700,2015-11-09,16
R-1700,2015-11-16,18
R-1700,2015-11-23,10
R-1700,2015-11-30,5
R-1700,2015-12-07,16
R-1700,2015-12-14,12
R-1700,2015-12-21,3
R-1700,2015-12-28,3
R-1794,2014-12-29,1
R-1794,2015-01-05,2
R-1794,2015-01-12,6
R-1794,2015-01-19,12
R-1794,2015-01-26,5
R-1794,2015-02-02,7
R-1794,2015-02-09,12
R-1794,2015-02-16,19
R-1794,2015-02-23,17
R-1794,2015-03-02,7
R-1794,2015-03-09,9
R-1794,2015-03-16,3
R-1794,2015-03-23,8
R-1794,2015-03-30,1
R-1794,2015-04-06,13
R-1794,2015-04-13,2
R-1794,2015-04-20,1
R-1794,2015-04-27,3
R-1794,2015-05-04,7
R-1794,2015-05-11,4
R-1794,2015-05-18,3
R-1794,2015-05-25,3
R-1794,2015-06-01,10
R-1794,2015-06-08,2
R-1794,2015-06-15,2
R-1794,2015-06-22,4
R-1794,2015-06-29,5
R-1794,2015-07-06,3
R-1794,2015-07-13,3
R-1794,2015-07-20,6
R-1794,2015-08-03,1
R-1794,2015-09-14,9
R-1794,2015-09-21,1
R-1794,2015-09-28,2
R-1794,2015-10-12,5
R-1794,2015-11-02,4
R-1794,2015-11-09,2
R-1794,2015-11-23,4
R-1794,2015-11-30,4
R-1794,2015-12-07,6
R-1794,2015-12-14,7
R-1794,2015-12-28,2
R-1869,2014-12-29,49
R-1869,2015-01-05,155
R-1869,2015-01-12,116
R-1869,2015-01-19,40
R-1869,2015-01-26,87
R-1869,2015-02-02,189
R-1869,2015-02-09,89
R-1869,2015-02-16,126
R-1869,2015-02-23,128
R-1869,2015-03-02,93
R-1869,2015-03-09,92
R-1869,2015-03-16,73
R-1869,2015-03-23,26
R-1869,2015-03-30,21
R-1869,2015-04-06,34
R-1869,2015-04-13,36
R-1869,2015-04-20,48
R-1869,2015-04-27,83
R-1869,2015-05-04,59
R-1869,2015-05-11,87
R-1869,2015-05-18,32
R-1869,2015-05-25,32
R-1869,2015-06-01,36
R-1869,2015-06-08,36
R-1869,2015-06-15,88
R-1869,2015-06-22,108
R-1869,2015-06-29,20
R-1869,2015-07-06,47
R-1869,2015-07-13,68
R-1869,2015-07-20,49
R-1869,2015-07-27,36
R-1869,2015-08-03,31
R-1869,2015-08-10,21
R-1869,2015-08-17,37
R-1869,2015-08-24,76
R-1869,2015-08-31,32
R-1869,2015-09-07,19
R-1869,2015-09-14,31
R-1869,2015-09-21,29
R-1869,2015-09-28,66
R-1869,2015-10-05,17
R-1869,2015-10-12,5
R-1869,2015-10-19,40
R-1869,2015-10-26,11
R-1869,2015-11-02,62
R-1869,2015-11-09,57
R-1869,2015-11-16,41
R-1869,2015-11-23,43
R-1869,2015-11-30,75
R-1869,2015-12-07,60
R-1869,2015-12-14,52
R-1869,2015-12-21,24
R-1869,2015-12-28,25
R-1913,2014-12-29,12
R-1913,2015-01-05,149
R-1913,2015-01-12,49
R-1913,2015-01-19,91
R-1913,2015-01-26,31
R-1913,2015-02-02,203
R-1913,2015-02-09,64
R-1913,2015-02-16,113
R-1913,2015-02-23,45
R-1913,2015-03-02,124
R-1913,2015-03-09,72
R-1913,2015-03-16,146
R-1913,2015-03-23,58
R-1913,2015-03-30,12
R-1913,2015-04-06,12
R-1913,2015-04-13,51
R-1913,2015-04-20,100
R-1913,2015-04-27,91
R-1913,2015-05-04,56
R-1913,2015-05-11,90
R-1913,2015-05-18,20
R-1913,2015-05-25,59
R-1913,2015-06-01,59
R-1913,2015-06-08,91
R-1913,2015-06-15,122
R-1913,2015-06-22,6
R-1913,2015-06-29,31
R-1913,2015-07-06,43
R-1913,2015-07-13,72
R-1913,2015-07-20,43
R-1913,2015-07-27,10
R-1913,2015-08-03,78
R-1913,2015-08-10,92
R-1913,2015-08-17,128
R-1913,2015-08-24,62
R-1913,2015-08-31,46
R-1913,2015-09-07,17
R-1913,2015-09-14,78
R-1913,2015-09-21,56
R-1913,2015-09-28,63
R-1913,2015-10-05,118
R-1913,2015-10-12,120
R-1913,2015-10-19,15
R-1913,2015-11-16,10
R-1913,2015-11-23,52
R-1913,2015-11-30,62
R-1913,2015-12-07,16
R-1913,2015-12-14,41
R-1913,2015-12-21,8
R-2000,2014-12-29,2
R-2000,2015-01-05,2
R-2000,2015-01-19,1
R-2000,2015-01-26,8
R-2000,2015-02-02,7
R-2000,2015-02-09,4
R-2000,2015-02-16,2
R-2000,2015-02-23,2
R-2000,2015-03-02,4
R-2000,2015-03-09,2
R-2000,2015-03-23,2
R-2000,2015-03-30,1
R-2000,2015-04-20,3
R-2000,2015-05-04,6
R-2000,2015-05-11,3
R-2000,2015-05-18,2
R-2000,2015-05-25,7
R-2000,2015-06-01,4
R-2000,2015-06-08,2
R-2000,2015-06-15,10
R-2000,2015-06-22,1
R-2000,2015-06-29,3
R-2000,2015-07-06,6
R-2000,2015-07-13,1
R-2000,2015-07-20,1
R-2000,2015-07-27,1
R-2000,2015-08-03,1
R-2000,2015-08-10,4
R-2000,2015-08-17,7
R-2000,2015-08-24,5
R-2000,2015-08-31,1
R-2000,2015-09-14,4
R-2000,2015-09-21,2
R-2000,2015-09-28,3
R-2000,2015-10-05,4
R-2000,2015-10-12,5
R-2000,2015-10-19,3
R-2000,2015-10-26,3
R-2000,2015-11-02,4
R-2000,2015-11-16,2
R-2000,2015-11-23,2
R-2000,2015-11-30,1
R-2000,2015-12-07,1
R-2000,2015-12-14,3
R-2000,2015-12-28,2
R-2001,2014-12-29,5
R-2001,2015-01-05,21
R-2001,2015-01-12,35
R-2001,2015-01-19,21
R-2001,2015-01-26,39
R-2001,2015-02-02,33
R-2001,2015-02-09,35
R-2001,2015-02-16,21
R-2001,2015-02-23,18
R-2001,2015-03-02,29
R-2001,2015-03-09,21
R-2001,2015-03-16,5
R-2001,2015-03-23,3
R-2001,2015-03-30,10
R-2001,2015-04-06,6
R-2001,2015-04-13,15
R-2001,2015-04-20,37
R-2001,2015-04-27,7
R-2001,2015-05-04,41
R-2001,2015-05-11,11
R-2001,2015-05-18,14
R-2001,2015-05-25,2
R-2001,2015-06-01,10
R-2001,2015-06-08,5
R-2001,2015-06-15,7
R-2001,2015-06-22,3
R-2001,2015-06-29,5
R-2001,2015-07-06,13
R-2001,2015-07-13,48
R-2001,2015-07-20,2
R-2001,2015-07-27,3
R-2001,2015-08-03,16
R-2001,2015-08-17,9
R-2001,2015-08-24,26
R-2001,2015-08-31,8
R-2001,2015-09-07,40
R-2001,2015-09-14,17
R-2001,2015-09-21,62
R-2001,2015-09-28,5
R-2001,2015-10-05,18
R-2001,2015-10-12,25
R-2001,2015-10-19,15
R-2001,2015-11-02,39
R-2001,2015-11-23,18
R-2001,2015-12-07,5
R-2001,2015-12-14,35
R-2001,2015-12-21,6
R-2059,2014-12-29,3
R-2059,2015-01-05,5
R-2059,2015-01-12,4
R-2059,2015-01-19,4
R-2059,2015-01-26,5.5
R-2059,2015-02-02,1
R-2059,2015-02-09,1
R-2059,2015-02-16,2
R-2059,2015-02-23,4
R-2059,2015-03-02,3
R-2059,2015-03-09,2
R-2059,2015-03-16,3
R-2059,2015-03-23,3
R-2059,2015-03-30,6
R-2059,2015-04-13,1
R-2059,2015-04-20,2
R-2059,2015-04-27,1
R-2059,2015-05-04,4
R-2059,2015-05-11,4
R-2059,2015-05-18,1
R-2059,2015-05-25,2
R-2059,2015-06-01,4
R-2059,2015-06-08,1
R-2059,2015-06-15,2
R-2059,2015-06-22,4
R-2059,2015-06-29,2
R-2059,2015-07-06,6
R-2059,2015-07-20,5
R-2059,2015-07-27,3
R-2059,2015-08-03,2
R-2059,2015-08-10,2
R-2059,2015-08-17,3
R-2059,2015-08-24,5
R-2059,2015-08-31,7
R-2059,2015-09-07,6
R-2059,2015-09-28,1
R-2059,2015-10-05,4
R-2059,2015-10-12,3
R-2059,2015-10-19,3
R-2059,2015-10-26,3
R-2059,2015-11-02,3
R-2059,2015-11-09,2
R-2059,2015-11-16,3
R-2059,2015-11-23,2
R-2059,2015-11-30,1
R-2059,2015-12-07,4
R-2059,2015-12-14,2
R-2059,2015-12-21,4
R-2059,2015-12-28,3
R-2061,2014-12-29,2.6
R-2061,2015-01-05,14.5
R-2061,2015-01-12,23.5
R-2061,2015-01-19,27.5
R-2061,2015-01-26,11
R-2061,2015-02-02,19.5
R-2061,2015-02-09,9.5
R-2061,2015-02-16,9
R-2061,2015-02-23,13.5
R-2061,2015-03-02,12.5
R-2061,2015-03-09,8.5
R-2061,2015-03-16,13.5
R-2061,2015-03-23,9
R-2061,2015-03-30,1
R-2061,2015-04-06,4
R-2061,2015-04-13,3
R-2061,2015-04-20,5
R-2061,2015-04-27,7
R-2061,2015-05-04,7
R-2061,2015-05-11,9
R-2061,2015-05-18,2
R-2061,2015-05-25,7
R-2061,2015-06-01,6
R-2061,2015-06-08,4.5
R-2061,2015-06-15,6
R-2061,2015-06-22,3
R-2061,2015-06-29,5
R-2061,2015-07-06,3
R-2061,2015-07-13,4
R-2061,2015-07-20,3
R-2061,2015-07-27,4
R-2061,2015-08-03,7
R-2061,2015-08-10,4
R-2061,2015-08-17,9
R-2061,2015-08-24,6
R-2061,2015-08-31,3
R-2061,2015-09-07,5
R-2061,2015-09-14,4
R-2061,2015-09-21,3
R-2061,2015-09-28,7.5
R-2061,2015-10-05,10
R-2061,2015-10-12,4
R-2061,2015-10-19,4
R-2061,2015-10-26,5
R-2061,2015-11-02,6.5
R-2061,2015-11-09,4
R-2061,2015-11-16,9.5
R-2061,2015-11-23,2.5
R-2061,2015-11-30,6
R-2061,2015-12-07,4
R-2061,2015-12-14,4.5
R-2061,2015-12-21,2
R-2077,2014-12-29,88
R-2077,2015-01-05,395
R-2077,2015-01-12,464
R-2077,2015-01-19,560
R-2077,2015-01-26,237
R-2077,2015-02-02,302
R-2077,2015-02-09,343
R-2077,2015-02-16,231.5
R-2077,2015-02-23,330
R-2077,2015-03-02,280
R-2077,2015-03-09,310
R-2077,2015-03-16,192
R-2077,2015-03-23,253
R-2077,2015-03-30,94
R-2077,2015-04-06,82
R-2077,2015-04-13,131
R-2077,2015-04-20,179
R-2077,2015-04-27,266
R-2077,2015-05-04,377
R-2077,2015-05-11,291
R-2077,2015-05-18,249
R-2077,2015-05-25,291
