KD_OBAT,TGL,qty
AI-0043,2015-06-26,135
AI-0043,2015-06-27,206
AI-0043,2015-06-28,9
AI-0043,2015-06-29,6
AI-0043,2015-06-30,310
AI-0043,2015-07-01,76
AI-0043,2015-07-02,391
AI-0043,2015-07-03,44
AI-0043,2015-07-04,125
AI-0043,2015-07-05,66
AI-0043,2015-07-07,494
AI-0043,2015-07-08,108
AI-0043,2015-07-09,18
AI-0043,2015-07-10,119
AI-0043,2015-07-11,482
AI-0043,2015-07-12,9
AI-0043,2015-07-13,27
AI-0043,2015-07-14,190
AI-0043,2015-07-15,62
AI-0043,2015-07-16,231
AI-0043,2015-07-17,97
AI-0043,2015-07-18,126
AI-0043,2015-07-19,6
AI-0043,2015-07-20,3
AI-0043,2015-07-21,749
AI-0043,2015-07-22,38
AI-0043,2015-07-23,184
AI-0043,2015-07-24,83
AI-0043,2015-07-25,178
AI-0043,2015-07-27,18
AI-0043,2015-07-28,6
AI-0043,2015-07-29,12
AI-0043,2015-07-30,28
AI-0043,2015-07-31,28
AI-0043,2015-08-01,48
AI-0043,2015-08-03,2
AI-0043,2015-08-04,579
AI-0043,2015-08-05,78
AI-0043,2015-08-06,411
AI-0043,2015-08-07,52
AI-0043,2015-08-08,230
AI-0043,2015-08-09,33
AI-0043,2015-08-11,490
AI-0043,2015-08-12,32
AI-0043,2015-08-13,176
AI-0043,2015-08-14,151
AI-0043,2015-08-15,268
AI-0043,2015-08-16,95
AI-0043,2015-08-17,18
AI-0043,2015-08-18,727
AI-0043,2015-08-19,136
AI-0043,2015-08-20,111
AI-0043,2015-08-21,137
AI-0043,2015-08-22,358
AI-0043,2015-08-24,9
AI-0043,2015-08-25,240
AI-0043,2015-08-26,99
AI-0043,2015-08-27,268
AI-0043,2015-08-28,47
AI-0043,2015-08-29,194
AI-0043,2015-08-30,45
AI-0043,2015-08-31,9
AI-0043,2015-09-01,215
AI-0043,2015-09-02,2
AI-0043,2015-09-03,332
AI-0043,2015-09-04,69
AI-0043,2015-09-05,254
AI-0043,2015-09-07,3
AI-0043,2015-09-08,348
AI-0043,2015-09-10,358
AI-0043,2015-09-11,95
AI-0043,2015-09-12,312
AI-0043,2015-09-13,15
AI-0043,2015-09-14,12
AI-0043,2015-09-15,273
AI-0043,2015-09-16,44
AI-0043,2015-09-17,404
AI-0043,2015-09-18,192
AI-0043,2015-09-19,106
AI-0043,2015-09-20,36
AI-0043,2015-09-22,844
AI-0043,2015-09-23,123
AI-0043,2015-09-24,574
AI-0043,2015-09-25,61
AI-0043,2015-09-26,289
AI-0043,2015-09-27,1
AI-0043,2015-09-28,9
AI-0043,2015-09-29,234
AI-0043,2015-09-30,1211
AI-0043,2015-10-01,372
AI-0043,2015-10-02,113
AI-0043,2015-10-03,179
AI-0043,2015-10-04,18
AI-0043,2015-10-06,126
AI-0043,2015-10-07,3
AI-0043,2015-10-08,256
AI-0043,2015-10-09,108
AI-0043,2015-10-10,200
AI-0043,2015-10-13,266
AI-0043,2015-10-14,120
AI-0043,2015-10-15,278
AI-0043,2015-10-16,147
AI-0043,2015-10-17,227
AI-0043,2015-10-20,540
AI-0043,2015-10-21,51
AI-0043,2015-10-22,339
AI-0043,2015-10-23,151
AI-0043,2015-10-24,360
AI-0043,2015-10-25,44
AI-0043,2015-10-26,9
AI-0043,2015-10-27,166
AI-0043,2015-10-28,42
AI-0043,2015-10-29,268
AI-0043,2015-10-30,51
AI-0043,2015-10-31,918
AI-0043,2015-11-01,40
AI-0043,2015-11-02,9
AI-0043,2015-11-03,218
AI-0043,2015-11-04,126
AI-0043,2015-11-05,215
AI-0043,2015-11-06,70
AI-0043,2015-11-07,349
AI-0043,2015-11-08,43
AI-0043,2015-11-09,7
AI-0043,2015-11-10,402
AI-0043,2015-11-11,6
AI-0043,2015-11-12,278
AI-0043,2015-11-13,112
AI-0043,2015-11-14,235
AI-0043,2015-11-15,16
AI-0043,2015-11-16,10
AI-0043,2015-11-17,247
AI-0043,2015-11-18,88
AI-0043,2015-11-19,369
AI-0043,2015-11-20,158
AI-0043,2015-11-21,186
AI-0043,2015-11-22,10
AI-0043,2015-11-24,300
AI-0043,2015-11-25,29
AI-0043,2015-11-26,437
AI-0043,2015-11-27,84
AI-0043,2015-11-28,30
AI-0043,2015-11-29,39
AI-0043,2015-11-30,795
AI-0043,2015-12-01,534
AI-0043,2015-12-02,58
AI-0043,2015-12-03,454
AI-0043,2015-12-04,104
AI-0043,2015-12-05,312
AI-0043,2015-12-08,248
AI-0043,2015-12-09,65
AI-0043,2015-12-10,323
AI-0043,2015-12-11,83
AI-0043,2015-12-12,236
AI-0043,2015-12-15,447
AI-0043,2015-12-16,40
AI-0043,2015-12-17,548
AI-0043,2015-12-18,193
AI-0043,2015-12-19,166
AI-0043,2015-12-20,30
AI-0043,2015-12-21,19
AI-0043,2015-12-22,410
AI-0043,2015-12-23,49
AI-0043,2015-12-24,299
AI-0043,2015-12-26,37
AI-0043,2015-12-27,1359
AI-0043,2015-12-29,338
AI-0043,2015-12-30,42
AI-0043,2015-12-31,326
AI-0044,2015-03-10,15
AI-0044,2015-03-11,60
AI-0044,2015-03-14,20
AI-0047,2015-02-21,15
AI-0047,2015-03-05,30
AI-0047,2015-03-07,30
AI-0047,2015-03-10,45
AI-0047,2015-03-12,45
AI-0047,2015-03-13,30
AI-0047,2015-03-17,55
AI-0047,2015-03-18,20
AI-0047,2015-03-19,55
AI-0047,2015-03-24,75
AI-0049,2015-01-01,1
AI-0049,2015-01-02,2
AI-0049,2015-01-03,1
AI-0049,2015-01-04,1
AI-0049,2015-01-05,2
AI-0049,2015-01-06,3
AI-0049,2015-01-07,1
AI-0049,2015-01-08,2
AI-0049,2015-01-09,3
AI-0049,2015-01-10,4
AI-0049,2015-01-11,1
AI-0049,2015-01-12,3
AI-0049,2015-01-13,6
AI-0049,2015-01-14,3
AI-0049,2015-01-15,8
AI-0049,2015-01-16,4
AI-0049,2015-01-17,1
AI-0049,2015-01-18,5
AI-0049,2015-01-19,1
AI-0049,2015-01-20,1
AI-0049,2015-01-21,2
AI-0049,2015-01-25,1
AI-0049,2015-01-26,2
AI-0049,2015-01-28,3
AI-0049,2015-01-29,6
AI-0049,2015-01-30,3
AI-0049,2015-01-31,3
AI-0049,2015-02-01,6
AI-0049,2015-02-04,2
AI-0049,2015-02-05,1
AI-0049,2015-02-06,1
AI-0049,2015-02-14,1
AI-0049,2015-02-17,8
AI-0049,2015-02-19,1
AI-0049,2015-03-18,3
AI-0049,2015-03-19,4
AI-0049,2015-03-20,5
AI-0049,2015-04-29,1
AI-0049,2015-05-26,1
AI-0049,2015-07-16,3
AI-0049,2015-07-18,5
AI-0049,2015-07-19,2
AI-0049,2015-07-20,1
AI-0049,2015-07-21,4
AI-0049,2015-07-22,3
AI-0049,2015-07-23,8
AI-0049,2015-07-24,2
AI-0049,2015-07-25,8
AI-0049,2015-07-26,2
AI-0049,2015-07-27,2
AI-0049,2015-07-28,1
AI-0049,2015-07-31,1
AI-0049,2015-08-01,1
AI-0049,2015-08-02,2
AI-0049,2015-08-03,2
AI-0049,2015-08-04,2
AI-0049,2015-08-05,1
AI-0049,2015-08-06,1
AI-0049,2015-09-20,2
AI-0049,2015-09-24,3
AI-0049,2015-09-25,2
AI-0049,2015-09-27,1
AI-0049,2015-10-10,2
AI-0049,2015-10-11,2
AI-0049,2015-10-13,5
AI-0049,2015-10-14,8
AI-0049,2015-10-15,13
AI-0049,2015-10-16,2
AI-0049,2015-10-17,1
AI-0049,2015-10-18,1
AI-0049,2015-10-24,7
AI-0049,2015-10-27,1
AI-0049,2015-10-31,1
AI-0049,2015-11-03,1
AI-0049,2015-11-13,6
AI-0049,2015-11-14,2
AI-0049,2015-11-15,1
AI-0049,2015-11-17,1
AI-0049,2015-12-08,1
AI-0049,2015-12-09,1
AI-0049,2015-12-31,5
AI-0050,2015-01-01,59
AI-0050,2015-01-02,3
AI-0050,2015-01-03,26
AI-0050,2015-01-04,14
AI-0050,2015-01-05,8
AI-0050,2015-01-06,43
AI-0050,2015-01-07,38.5
AI-0050,2015-01-08,20
AI-0050,2015-01-09,31
AI-0050,2015-01-10,55
AI-0050,2015-01-11,13
AI-0050,2015-01-12,32
AI-0050,2015-01-13,57
AI-0050,2015-01-14,19
AI-0050,2015-01-15,50
AI-0050,2015-01-16,64
AI-0050,2015-01-17,24
AI-0050,2015-01-19,11
AI-0050,2015-01-20,92.5
AI-0050,2015-01-21,72.5
AI-0050,2015-01-22,28
AI-0050,2015-01-24,4
AI-0050,2015-01-25,27
AI-0050,2015-01-26,28
AI-0050,2015-01-27,66
AI-0050,2015-01-28,45
AI-0050,2015-01-29,53
AI-0050,2015-01-30,41
AI-0050,2015-01-31,9
AI-0050,2015-02-01,44
AI-0050,2015-02-02,37
AI-0050,2015-02-03,199
AI-0050,2015-02-04,166
AI-0050,2015-02-05,52
AI-0050,2015-02-06,62
AI-0050,2015-02-07,100
AI-0050,2015-02-08,12
AI-0050,2015-02-09,9
AI-0050,2015-02-10,65.5
AI-0050,2015-02-11,47
AI-0050,2015-02-12,19
AI-0050,2015-02-13,64
AI-0050,2015-02-14,7
AI-0050,2015-02-15,17
AI-0050,2015-02-16,11.5
AI-0050,2015-02-17,93
AI-0050,2015-02-18,34
AI-0050,2015-02-19,67
AI-0050,2015-02-20,18
AI-0050,2015-02-21,84
AI-0050,2015-02-22,15
AI-0050,2015-02-23,35
AI-0050,2015-02-24,91
AI-0050,2015-02-25,49
AI-0050,2015-02-26,107
AI-0050,2015-02-27,59
AI-0050,2015-02-28,36
AI-0050,2015-03-01,63
AI-0050,2015-03-02,13
AI-0050,2015-03-03,68
AI-0050,2015-03-04,111
AI-0050,2015-03-05,109
AI-0050,2015-03-06,88
AI-0050,2015-03-07,66
AI-0050,2015-03-08,20
AI-0050,2015-03-09,13
AI-0050,2015-03-10,163
AI-0050,2015-03-11,90.5
AI-0050,2015-03-12,46
AI-0050,2015-03-13,79
AI-0050,2015-03-14,108
AI-0050,2015-03-15,33.5
AI-0050,2015-03-16,27
AI-0050,2015-03-17,194
AI-0050,2015-03-18,72
AI-0050,2015-03-19,113
AI-0050,2015-03-20,68
AI-0050,2015-03-21,100.5
AI-0050,2015-03-22,18
AI-0050,2015-03-23,18
AI-0050,2015-03-24,188
AI-0050,2015-03-25,48
AI-0050,2015-03-26,62
AI-0050,2015-03-27,69
AI-0050,2015-03-28,192
AI-0050,2015-03-29,16
AI-0050,2015-03-30,23
AI-0050,2015-03-31,26
AI-0050,2015-04-01,99
AI-0050,2015-04-02,164
AI-0050,2015-04-03,95
AI-0050,2015-04-04,76
AI-0050,2015-04-05,9
AI-0050,2015-04-06,3
AI-0050,2015-04-07,255.5
AI-0050,2015-04-08,90
AI-0050,2015-04-09,16
AI-0050,2015-04-10,72
AI-0050,2015-04-11,222
AI-0050,2015-04-12,21
AI-0050,2015-04-13,21.6
AI-0050,2015-04-14,233
AI-0050,2015-04-15,133
AI-0050,2015-04-16,287
AI-0050,2015-04-17,103
AI-0050,2015-04-18,29
AI-0050,2015-04-19,32
AI-0050,2015-04-20,30
AI-0050,2015-04-21,302
AI-0050,2015-04-22,107
AI-0050,2015-04-23,207.5
AI-0050,2015-04-24,109
AI-0050,2015-04-25,116.5
AI-0050,2015-04-26,27.75
AI-0050,2015-04-27,3
AI-0050,2015-04-28,33
AI-0050,2015-04-29,167
AI-0050,2015-04-30,85
AI-0050,2015-05-01,16
AI-0050,2015-05-02,119.5
AI-0050,2015-05-03,7
AI-0050,2015-05-04,21
AI-0050,2015-05-05,105
AI-0050,2015-05-06,118
AI-0050,2015-05-07,127
AI-0050,2015-05-08,104.5
AI-0050,2015-05-09,143
AI-0050,2015-05-10,9
AI-0050,2015-05-11,7
AI-0050,2015-05-12,181
AI-0050,2015-05-13,90
AI-0050,2015-05-14,129
AI-0050,2015-05-15,16
AI-0050,2015-05-16,161
AI-0050,2015-05-17,3
AI-0050,2015-05-18,12
AI-0050,2015-05-19,157
AI-0050,2015-05-20,68
AI-0050,2015-05-21,155
AI-0050,2015-05-22,102
AI-0050,2015-05-23,112
AI-0050,2015-05-24,31
AI-0050,2015-05-25,11
AI-0050,2015-05-26,172
AI-0050,2015-05-27,22
AI-0050,2015-05-28,88
AI-0050,2015-05-29,30
AI-0050,2015-05-30,112
AI-0050,2015-05-31,28
AI-0050,2015-06-01,26
AI-0050,2015-06-02,221
AI-0050,2015-06-03,39
AI-0050,2015-06-04,116
AI-0050,2015-06-05,72
AI-0050,2015-06-06,152
AI-0050,2015-06-07,47
AI-0050,2015-06-08,18
AI-0050,2015-06-09,153
AI-0050,2015-06-10,118.5
AI-0050,2015-06-11,76.5
AI-0050,2015-06-12,79
AI-0050,2015-06-13,129
AI-0050,2015-06-14,11
AI-0050,2015-06-15,20
AI-0050,2015-06-16,191.5
AI-0050,2015-06-17,78.5
AI-0050,2015-06-18,141
AI-0050,2015-06-19,95
AI-0050,2015-06-20,129
AI-0050,2015-06-21,25
AI-0050,2015-06-22,10.5
AI-0050,2015-06-23,201
AI-0050,2015-06-24,53
AI-0050,2015-06-25,161
AI-0050,2015-06-26,113
AI-0050,2015-06-27,100.5
AI-0050,2015-06-28,31
AI-0050,2015-06-29,26
AI-0050,2015-06-30,170
AI-0050,2015-07-01,79
AI-0050,2015-07-02,116
AI-0050,2015-07-03,50.5
AI-0050,2015-07-04,123
AI-0050,2015-07-05,19
AI-0050,2015-07-06,10
AI-0050,2015-07-07,117
AI-0050,2015-07-08,83
AI-0050,2015-07-09,24
AI-0050,2015-07-10,76
AI-0050,2015-07-11,253
AI-0050,2015-07-12,13
AI-0050,2015-07-13,4
AI-0050,2015-07-14,136
AI-0050,2015-07-15,81
AI-0050,2015-07-16,118
AI-0050,2015-07-17,105
AI-0050,2015-07-18,55
AI-0050,2015-07-19,8
AI-0050,2015-07-20,19
AI-0050,2015-07-21,302
AI-0050,2015-07-22,25
AI-0050,2015-07-23,75
AI-0050,2015-07-24,57
AI-0050,2015-07-25,151.5
AI-0050,2015-07-26,9
AI-0050,2015-07-27,29
AI-0050,2015-07-28,36
AI-0050,2015-07-29,6
AI-0050,2015-07-30,79.5
AI-0050,2015-07-31,59
AI-0050,2015-08-01,47
AI-0050,2015-08-02,57
AI-0050,2015-08-03,20
AI-0050,2015-08-04,166
AI-0050,2015-08-05,73
AI-0050,2015-08-06,213
AI-0050,2015-08-07,62
AI-0050,2015-08-08,152
AI-0050,2015-08-09,48
AI-0050,2015-08-10,6
AI-0050,2015-08-11,273
AI-0050,2015-08-12,124.5
AI-0050,2015-08-13,195
AI-0050,2015-08-14,45
AI-0050,2015-08-15,127
AI-0050,2015-08-16,33
AI-0050,2015-08-17,16
AI-0050,2015-08-18,139
AI-0050,2015-08-19,91
AI-0050,2015-08-20,46
AI-0050,2015-08-21,95
AI-0050,2015-08-22,110
AI-0050,2015-08-23,22
AI-0050,2015-08-24,25
AI-0050,2015-08-25,256.5
AI-0050,2015-08-26,54
AI-0050,2015-08-27,110
AI-0050,2015-08-28,67
AI-0050,2015-08-29,73
AI-0050,2015-08-30,21
AI-0050,2015-08-31,18
AI-0050,2015-09-01,136
AI-0050,2015-09-02,123.5
AI-0050,2015-09-03,144
AI-0050,2015-09-04,95
AI-0050,2015-09-05,177.5
AI-0050,2015-09-06,19
AI-0050,2015-09-07,29
AI-0050,2015-09-08,163
AI-0050,2015-09-09,165.5
AI-0050,2015-09-10,176.5
AI-0050,2015-09-11,78
AI-0050,2015-09-12,99
AI-0050,2015-09-13,41
AI-0050,2015-09-14,45
AI-0050,2015-09-15,328
AI-0050,2015-09-16,193.5
AI-0050,2015-09-17,109
AI-0050,2015-09-18,1050
AI-0050,2015-09-19,139
AI-0050,2015-09-20,26.5
AI-0050,2015-09-21,4
AI-0050,2015-09-22,144
AI-0050,2015-09-23,194
AI-0050,2015-09-24,230.5
AI-0050,2015-09-25,92
AI-0050,2015-09-26,172.5
AI-0050,2015-09-27,54.5
AI-0050,2015-09-28,27
AI-0050,2015-09-29,245.5
AI-0050,2015-09-30,847.5
AI-0050,2015-10-01,214
AI-0050,2015-10-02,93
AI-0050,2015-10-03,87.5
AI-0050,2015-10-04,23
AI-0050,2015-10-05,33
AI-0050,2015-10-06,147
AI-0050,2015-10-07,98
AI-0050,2015-10-08,346.5
AI-0050,2015-10-09,70
AI-0050,2015-10-10,73
AI-0050,2015-10-11,41
AI-0050,2015-10-12,13
AI-0050,2015-10-13,183
AI-0050,2015-10-14,163
AI-0050,2015-10-15,200
AI-0050,2015-10-16,88
AI-0050,2015-10-17,154
AI-0050,2015-10-18,59
AI-0050,2015-10-19,11
AI-0050,2015-10-20,250
AI-0050,2015-10-21,174
AI-0050,2015-10-22,266.5
AI-0050,2015-10-23,145
AI-0050,2015-10-24,126
AI-0050,2015-10-25,23
AI-0050,2015-10-26,23
AI-0050,2015-10-27,327
AI-0050,2015-10-28,157.5
AI-0050,2015-10-29,218
AI-0050,2015-10-30,258
AI-0050,2015-10-31,652
AI-0050,2015-11-01,74
AI-0050,2015-11-02,22
AI-0050,2015-11-03,337
AI-0050,2015-11-04,183
AI-0050,2015-11-05,171
AI-0050,2015-11-06,120
AI-0050,2015-11-07,217
AI-0050,2015-11-08,23.5
AI-0050,2015-11-09,48
AI-0050,2015-11-10,150.5
AI-0050,2015-11-11,83
AI-0050,2015-11-12,337
AI-0050,2015-11-13,68
AI-0050,2015-11-14,146
AI-0050,2015-11-15,30
AI-0050,2015-11-16,26
AI-0050,2015-11-17,204
AI-0050,2015-11-18,95
AI-0050,2015-11-19,177
AI-0050,2015-11-20,30
AI-0050,2015-11-21,105
AI-0050,2015-11-22,15
AI-0050,2015-11-23,33
AI-0050,2015-11-24,270
AI-0050,2015-11-25,82.5
AI-0050,2015-11-26,181
AI-0050,2015-11-27,149
AI-0050,2015-11-28,87
AI-0050,2015-11-29,27.5
AI-0050,2015-11-30,233.5
AI-0050,2015-12-01,188
AI-0050,2015-12-02,85
AI-0050,2015-12-03,179
AI-0050,2015-12-04,95
AI-0050,2015-12-05,90
AI-0050,2015-12-06,30
AI-0050,2015-12-07,22
AI-0050,2015-12-08,237.5
AI-0050,2015-12-09,126
AI-0050,2015-12-10,185
AI-0050,2015-12-11,139
AI-0050,2015-12-12,136.5
AI-0050,2015-12-13,30
AI-0050,2015-12-14,57
AI-0050,2015-12-15,268
AI-0050,2015-12-16,156
AI-0050,2015-12-17,173
AI-0050,2015-12-18,107
AI-0050,2015-12-19,94
AI-0050,2015-12-20,29
AI-0050,2015-12-21,19.5
AI-0050,2015-12-22,213.5
AI-0050,2015-12-23,46
AI-0050,2015-12-24,147
AI-0050,2015-12-25,22
AI-0050,2015-12-26,39.5
AI-0050,2015-12-27,165.5
AI-0050,2015-12-28,49
AI-0050,2015-12-29,321
AI-0050,2015-12-30,75
AI-0050,2015-12-31,127
AI-0051,2015-01-01,11
AI-0051,2015-01-06,7
AI-0051,2015-01-07,7
AI-0051,2015-01-09,21
AI-0051,2015-01-14,3
AI-0051,2015-01-15,4
AI-0051,2015-01-16,11
AI-0051,2015-01-17,7
AI-0051,2015-01-20,18
AI-0051,2015-01-21,66
AI-0051,2015-01-22,89
AI-0051,2015-01-23,24
AI-0051,2015-01-24,94
AI-0051,2015-01-27,35
AI-0051,2015-01-28,15
AI-0051,2015-01-29,102
AI-0051,2015-01-30,32
AI-0051,2015-01-31,7
AI-0051,2015-02-01,30
AI-0051,2015-02-03,47
AI-0051,2015-02-04,89
AI-0051,2015-02-05,86
AI-0051,2015-02-06,70
AI-0051,2015-02-07,45
AI-0051,2015-02-09,7
AI-0051,2015-02-10,76
AI-0051,2015-02-11,67
AI-0051,2015-02-12,91
AI-0051,2015-02-13,7
AI-0051,2015-02-14,17
AI-0051,2015-02-15,3
AI-0051,2015-02-17,7
AI-0051,2015-02-18,44
AI-0051,2015-02-19,81
AI-0051,2015-02-20,37
AI-0051,2015-02-21,7
AI-0051,2015-02-24,60
AI-0051,2015-02-25,60
AI-0051,2015-02-26,81
AI-0051,2015-02-27,37
AI-0051,2015-02-28,30
AI-0051,2015-03-03,112
AI-0051,2015-03-04,17
AI-0051,2015-03-05,7
AI-0051,2015-03-06,33
AI-0051,2015-03-07,90
AI-0051,2015-03-08,30
AI-0051,2015-03-10,149
AI-0051,2015-03-11,29
AI-0051,2015-03-12,44
AI-0051,2015-03-13,74
AI-0051,2015-03-14,7
AI-0051,2015-03-17,30
AI-0051,2015-03-19,7
AI-0051,2015-03-20,117
AI-0051,2015-03-22,12
AI-0051,2015-03-24,144
AI-0051,2015-03-25,14
AI-0051,2015-03-26,14
AI-0051,2015-03-27,46
AI-0051,2015-03-28,14
AI-0051,2015-03-30,3
AI-0051,2015-04-01,40
AI-0051,2015-04-02,30
AI-0051,2015-04-03,30
AI-0051,2015-04-04,14
AI-0051,2015-04-07,67
AI-0051,2015-04-08,82
AI-0051,2015-04-09,63
AI-0051,2015-04-10,14
AI-0051,2015-04-12,6
AI-0051,2015-04-14,10
AI-0051,2015-04-15,68
AI-0051,2015-04-16,38
AI-0051,2015-04-17,21
AI-0051,2015-04-21,30
AI-0051,2015-04-22,90
AI-0051,2015-04-23,90
AI-0051,2015-04-24,123
AI-0051,2015-04-25,30
AI-0051,2015-04-28,3
AI-0051,2015-05-04,20
AI-0051,2015-05-05,30
AI-0051,2015-05-06,153
AI-0051,2015-05-07,60
AI-0051,2015-05-08,60
AI-0051,2015-05-09,30
AI-0051,2015-05-10,1
AI-0051,2015-05-11,1
AI-0051,2015-05-13,1
AI-0051,2015-05-14,33
AI-0051,2015-05-16,30
AI-0051,2015-05-18,3
AI-0051,2015-05-20,70
AI-0051,2015-05-21,60
AI-0051,2015-05-22,30
AI-0051,2015-05-23,30
AI-0051,2015-05-26,3
AI-0051,2015-05-28,32
AI-0051,2015-05-30,60
AI-0051,2015-05-31,3
AI-0051,2015-06-01,3
AI-0051,2015-06-03,60
AI-0051,2015-06-04,30
AI-0051,2015-06-09,90
AI-0051,2015-06-11,1
AI-0051,2015-06-12,64
AI-0051,2015-06-14,3
AI-0051,2015-06-17,30
AI-0051,2015-06-18,60
AI-0051,2015-06-25,60
AI-0051,2015-06-30,30
AI-0051,2015-07-03,30
AI-0051,2015-07-05,60
AI-0051,2015-07-07,60
AI-0051,2015-07-08,90
AI-0051,2015-07-10,1
AI-0051,2015-07-14,30
AI-0051,2015-07-22,30
AI-0051,2015-07-25,30
AI-0051,2015-08-04,30
AI-0051,2015-08-05,30
AI-0051,2015-08-06,60
AI-0051,2015-08-07,120
AI-0051,2015-08-12,90
AI-0051,2015-08-21,60
AI-0051,2015-08-28,90
AI-0051,2015-09-01,30
AI-0051,2015-09-03,30
AI-0051,2015-09-04,63
AI-0051,2015-09-05,285
AI-0051,2015-09-06,3
AI-0051,2015-09-08,30
AI-0051,2015-09-10,123
AI-0051,2015-09-11,6
AI-0051,2015-09-16,60
AI-0051,2015-09-23,30
AI-0051,2015-09-24,60
AI-0051,2015-09-25,60
AI-0051,2015-09-29,30
AI-0051,2015-09-30,30
AI-0051,2015-10-01,30
AI-0051,2015-10-02,60
AI-0051,2015-10-06,3
AI-0051,2015-10-07,126
AI-0051,2015-10-08,63
AI-0051,2015-10-09,75
AI-0051,2015-10-14,120
AI-0051,2015-10-15,3
AI-0051,2015-10-16,60
AI-0051,2015-10-17,30
AI-0051,2015-10-18,3
AI-0051,2015-10-21,67
AI-0051,2015-10-22,60
AI-0051,2015-10-23,15
AI-0051,2015-10-24,90
AI-0051,2015-10-27,45
AI-0051,2015-10-28,75
AI-0051,2015-10-29,30
AI-0051,2015-10-30,30
AI-0051,2015-10-31,90
AI-0051,2015-11-03,30
AI-0051,2015-11-05,30
AI-0051,2015-11-06,112
AI-0051,2015-11-07,30
AI-0051,2015-11-10,60
AI-0051,2015-11-11,120
AI-0051,2015-11-13,60
AI-0051,2015-11-18,67
AI-0051,2015-11-20,90
AI-0051,2015-11-21,33
AI-0051,2015-11-24,40
AI-0051,2015-11-25,40
AI-0051,2015-11-26,60
AI-0051,2015-11-27,45
AI-0051,2015-11-28,33
AI-0051,2015-11-30,60
AI-0051,2015-12-01,97
AI-0051,2015-12-03,30
AI-0051,2015-12-04,155
AI-0051,2015-12-06,30
AI-0051,2015-12-08,30
AI-0051,2015-12-09,63
AI-0051,2015-12-10,120
AI-0051,2015-12-11,30
AI-0051,2015-12-15,30
AI-0051,2015-12-16,127
AI-0051,2015-12-17,30
AI-0051,2015-12-18,134
AI-0051,2015-12-19,60
AI-0051,2015-12-20,30
AI-0051,2015-12-22,30
AI-0051,2015-12-23,75
AI-0051,2015-12-24,3
AI-0051,2015-12-26,30
AI-0051,2015-12-27,95
AI-0051,2015-12-30,2
AI-0052,2015-01-01,6
AI-0052,2015-01-02,10
AI-0052,2015-01-04,2
AI-0052,2015-01-05,3
AI-0052,2015-01-06,26
AI-0052,2015-01-07,39
AI-0052,2015-01-08,8
AI-0052,2015-01-09,31
AI-0052,2015-01-10,1
AI-0052,2015-01-13,9
AI-0052,2015-01-14,1
AI-0052,2015-01-15,29
AI-0052,2015-01-16,14
AI-0052,2015-01-17,17
AI-0052,2015-01-18,1
AI-0052,2015-01-19,1
AI-0052,2015-01-21,89
AI-0052,2015-01-22,21
AI-0052,2015-01-23,24
AI-0052,2015-01-24,14
AI-0052,2015-01-28,35
AI-0052,2015-01-29,14
AI-0052,2015-01-30,28
AI-0052,2015-02-01,30
AI-0052,2015-02-03,167
AI-0052,2015-02-04,42
AI-0052,2015-02-05,25
AI-0052,2015-02-06,202
AI-0052,2015-02-07,80
AI-0052,2015-02-08,3
AI-0052,2015-02-09,6
AI-0052,2015-02-10,144
AI-0052,2015-02-11,164
AI-0052,2015-02-12,150
AI-0052,2015-02-13,83
AI-0052,2015-02-14,33
AI-0052,2015-02-17,216
AI-0052,2015-02-18,85
AI-0052,2015-02-19,111
AI-0052,2015-02-20,95
AI-0052,2015-02-21,46
AI-0052,2015-02-24,37
AI-0052,2015-02-27,67
AI-0052,2015-02-28,77
AI-0052,2015-03-01,3
AI-0052,2015-03-03,137
AI-0052,2015-03-04,117
AI-0052,2015-03-05,107
AI-0052,2015-03-06,208
AI-0052,2015-03-07,77
AI-0052,2015-03-08,14
AI-0052,2015-03-10,270
AI-0052,2015-03-11,119
AI-0052,2015-03-12,21
AI-0052,2015-03-13,37
AI-0052,2015-03-14,122
AI-0052,2015-03-16,1
AI-0052,2015-03-17,120
AI-0052,2015-03-18,95
AI-0052,2015-03-19,74
AI-0052,2015-03-20,109
AI-0052,2015-03-21,89
AI-0052,2015-03-22,3
AI-0052,2015-03-23,1
AI-0052,2015-03-24,62
AI-0052,2015-03-25,36
AI-0052,2015-03-26,111
AI-0052,2015-03-27,164
AI-0052,2015-03-28,89
AI-0052,2015-03-29,6
AI-0052,2015-03-30,10
AI-0052,2015-04-01,51
AI-0052,2015-04-02,108
AI-0052,2015-04-03,239
AI-0052,2015-04-04,100
AI-0052,2015-04-05,3
AI-0052,2015-04-06,1
AI-0052,2015-04-07,210
AI-0052,2015-04-08,98
AI-0052,2015-04-09,30
AI-0052,2015-04-10,149
AI-0052,2015-04-11,36
AI-0052,2015-04-13,4
AI-0052,2015-04-14,66
AI-0052,2015-04-15,94
AI-0052,2015-04-16,96
AI-0052,2015-04-17,191
AI-0052,2015-04-18,4
AI-0052,2015-04-21,270
AI-0052,2015-04-22,262
AI-0052,2015-04-23,30
AI-0052,2015-04-24,273
AI-0052,2015-04-25,120
AI-0052,2015-04-26,3
AI-0052,2015-04-27,1
AI-0052,2015-04-28,334
AI-0052,2015-04-29,180
AI-0052,2015-04-30,125
AI-0052,2015-05-01,3
AI-0052,2015-05-02,221
AI-0052,2015-05-04,3
AI-0052,2015-05-05,150
